"id1" "id2"
"42561" "2_internal_13404" "22_internal_3571"
"16747" "12_internal_9670" "18_internal_4880"
"76952" "7_internal_8536" "21_internal_2268"
"79096" "8_internal_7046" "13_internal_4133"
"58862" "4_internal_8545" "16_internal_7169"
"48699" "3_internal_12150" "10_internal_12380"
"55566" "3_internal_14992" "7_internal_8492"
"25445" "1_internal_17202" "4_internal_7369"
"51027" "3_internal_13264" "15_internal_7064"
"3917" "1_internal_16372" "10_internal_8033"
"32097" "18_internal_3668" "19_internal_6733"
"62308" "4_internal_7767" "9_internal_8557"
"47405" "2_internal_14848" "8_internal_8502"
"33335" "19_internal_6257" "20_internal_6153"
"57516" "4_internal_7672" "12_internal_8701"
"2936" "10_internal_9347" "20_internal_5372"
"34843" "2_internal_16262" "10_internal_12562"
"83365" "9_internal_7260" "16_internal_6370"
"13808" "1_internal_16135" "19_internal_5973"
"52222" "3_internal_17109" "19_internal_8660"
"64306" "5_internal_9831" "15_internal_6044"
"79645" "8_internal_9208" "15_internal_8590"
"58387" "4_internal_10568" "14_internal_6660"
"69262" "6_internal_10639" "12_internal_8617"
"42435" "2_internal_14177" "22_internal_3438"
"48938" "3_internal_12464" "10_internal_8446"
"59904" "4_internal_7932" "20_internal_7419"
"36265" "2_internal_15813" "11_internal_7724"
"13951" "1_internal_16533" "19_internal_5894"
"53529" "3_internal_12485" "4_internal_7175"
"6869" "11_internal_7877" "19_internal_6081"
"50996" "3_internal_15171" "15_internal_8159"
"54843" "3_internal_11186" "6_internal_10736"
"61245" "4_internal_9213" "6_internal_10141"
"46772" "2_internal_13730" "7_internal_8192"
"30890" "17_internal_8793" "21_internal_3618"
"21873" "1_internal_16938" "3_internal_12045"
"46039" "2_internal_14943" "6_internal_10689"
"28637" "16_internal_5766" "21_internal_2442"
"39543" "2_internal_14506" "16_internal_6050"
"43964" "2_internal_15495" "4_internal_8159"
"80016" "8_internal_9174" "16_internal_6271"
"7878" "1_internal_17069" "11_internal_7844"
"38753" "2_internal_14814" "15_internal_5551"
"68208" "6_internal_11058" "10_internal_7836"
"55874" "3_internal_11957" "8_internal_7429"
"74904" "7_internal_10174" "12_internal_9831"
"82169" "9_internal_8624" "11_internal_8003"
"45161" "2_internal_14044" "5_internal_9243"
"33176" "1_internal_16544" "8_internal_7036"
"39427" "2_internal_14880" "16_internal_6605"
"38883" "2_internal_14113" "15_internal_6180"
"71728" "6_internal_13885" "19_internal_9768"
"20331" "1_internal_19160" "2_internal_14014"
"46965" "2_internal_14857" "7_internal_10272"
"22648" "1_internal_16886" "3_internal_11700"
"52282" "3_internal_12735" "19_internal_5977"
"16521" "12_internal_8665" "17_internal_7654"
"79876" "8_internal_7046" "16_internal_5597"
"46244" "2_internal_13894" "6_internal_11261"
"75378" "7_internal_9406" "15_internal_6304"
"83042" "9_internal_8237" "14_internal_6252"
"83867" "9_internal_8557" "18_internal_3373"
"5997" "11_internal_7890" "17_internal_7995"
"37982" "2_internal_15427" "13_internal_4271"
"7753" "1_internal_16533" "11_internal_7877"
"79629" "8_internal_6905" "15_internal_5737"
"44402" "2_internal_14373" "4_internal_7986"
"34569" "20_internal_5016" "21_internal_2282"
"72267" "6_internal_11465" "21_internal_2190"
"1343" "10_internal_8976" "14_internal_6230"
"15612" "12_internal_8617" "15_internal_6851"
"36017" "2_internal_14735" "11_internal_7890"
"4628" "11_internal_8924" "12_internal_9110"
"83163" "9_internal_7656" "15_internal_6182"
"84157" "9_internal_7140" "19_internal_6401"
"37691" "2_internal_21913" "13_internal_4437"
"40248" "2_internal_16483" "17_internal_8451"
"51225" "3_internal_12022" "15_internal_5446"
"23454" "14_internal_7047" "17_internal_11674"
"27178" "1_internal_16421" "5_internal_8525"
"47156" "2_internal_13873" "8_internal_7245"
"29304" "1_internal_24524" "6_internal_11009"
"72811" "6_internal_11465" "7_internal_12241"
"32247" "18_internal_3789" "20_internal_5704"
"69174" "6_internal_16202" "12_internal_9033"
"21506" "13_internal_6130" "19_internal_6043"
"20547" "1_internal_18035" "2_internal_13718"
"77607" "7_internal_12732" "9_internal_6868"
"17569" "1_internal_17174" "21_internal_2668"
"31641" "1_internal_18014" "7_internal_9190"
"43740" "2_internal_15214" "3_internal_15614"
"36041" "2_internal_13730" "11_internal_8035"
"43050" "2_internal_13669" "3_internal_11864"
"4423" "11_internal_7844" "12_internal_9831"
"50158" "3_internal_11864" "12_internal_9353"
"10909" "1_internal_18195" "14_internal_6049"
"50984" "3_internal_11924" "15_internal_6357"
"2400" "10_internal_8556" "19_internal_5894"
"20986" "13_internal_5896" "15_internal_7684"
"15425" "12_internal_12271" "14_internal_6513"
"52379" "3_internal_10865" "19_internal_6386"
"44017" "2_internal_15434" "4_internal_8159"
"60845" "4_internal_9773" "6_internal_11540"
"48273" "2_internal_14923" "9_internal_6837"
"55689" "3_internal_13922" "7_internal_12144"
"67689" "5_internal_9240" "9_internal_8405"
"34782" "20_internal_7274" "22_internal_3503"
"42660" "2_internal_17847" "22_internal_3427"
"3171" "10_internal_9124" "22_internal_3357"
"45276" "2_internal_13354" "5_internal_11377"
"58743" "4_internal_8935" "16_internal_6605"
"63170" "5_internal_9170" "12_internal_10406"
"53497" "3_internal_12464" "22_internal_3232"
"78042" "8_internal_7454" "10_internal_8731"
"66501" "5_internal_8263" "6_internal_10656"
"38981" "2_internal_13730" "15_internal_5707"
"68665" "6_internal_10844" "11_internal_8307"
"78075" "8_internal_7391" "10_internal_10421"
"23173" "14_internal_5558" "15_internal_6182"
"32993" "1_internal_19508" "8_internal_7760"
"57153" "4_internal_8673" "11_internal_8592"
"11083" "1_internal_23328" "15_internal_5745"
"69640" "6_internal_11393" "13_internal_4271"
"31196" "17_internal_8527" "22_internal_3496"
"22390" "1_internal_16678" "3_internal_11835"
"62722" "5_internal_9411" "11_internal_9342"
"35972" "2_internal_15307" "11_internal_9256"
"19659" "1_internal_17015" "2_internal_14696"
"5157" "11_internal_8637" "14_internal_5530"
"7486" "1_internal_16425" "11_internal_8035"
"3046" "10_internal_7763" "21_internal_2867"
"65525" "5_internal_9898" "19_internal_7493"
"6518" "11_internal_8867" "18_internal_3373"
"75831" "7_internal_8782" "17_internal_8739"
"40288" "2_internal_19307" "17_internal_8810"
"74936" "7_internal_11985" "13_internal_4124"
"4888" "11_internal_8867" "13_internal_3849"
"84690" "9_internal_7917" "22_internal_3571"
"41295" "2_internal_14425" "19_internal_6734"
"65897" "5_internal_8662" "21_internal_2309"
"15893" "12_internal_10715" "16_internal_5766"
"39828" "2_internal_13832" "17_internal_8157"
"20447" "1_internal_17069" "2_internal_13901"
"44494" "2_internal_13363" "4_internal_7109"
"83840" "9_internal_6962" "18_internal_3090"
"29560" "1_internal_18223" "6_internal_10743"
"30336" "17_internal_9690" "19_internal_6761"
"41123" "2_internal_14943" "19_internal_5985"
"62983" "5_internal_9627" "11_internal_7844"
"37249" "2_internal_13901" "12_internal_8617"
"19671" "1_internal_16974" "2_internal_16483"
"30761" "17_internal_8566" "20_internal_5625"
"54709" "3_internal_12385" "6_internal_14913"
"34741" "20_internal_5916" "22_internal_3773"
"38828" "2_internal_18480" "15_internal_6008"
"63738" "5_internal_10205" "13_internal_4618"
"61064" "4_internal_7920" "6_internal_10141"
"48590" "3_internal_11957" "10_internal_8829"
"20068" "1_internal_16747" "2_internal_14232"
"75978" "7_internal_9673" "17_internal_10436"
"34835" "2_internal_14410" "10_internal_9405"
"55746" "3_internal_11550" "7_internal_9994"
"47547" "2_internal_19171" "8_internal_7391"
"14490" "1_internal_16653" "20_internal_6308"
"44754" "2_internal_18560" "5_internal_9676"
"13148" "1_internal_19467" "18_internal_3584"
"25798" "15_internal_6125" "17_internal_7995"
"10275" "1_internal_18553" "13_internal_3849"
"77666" "7_internal_10430" "9_internal_9165"
"62922" "5_internal_8593" "11_internal_8580"
"26110" "15_internal_6702" "18_internal_4513"
"57748" "4_internal_7391" "12_internal_9490"
"83657" "9_internal_7074" "17_internal_12502"
"28119" "16_internal_5606" "18_internal_3668"
"39926" "2_internal_13862" "17_internal_8566"
"49559" "3_internal_12192" "11_internal_8749"
"24003" "14_internal_5872" "19_internal_6731"
"75148" "7_internal_8834" "14_internal_6669"
"78549" "8_internal_6990" "11_internal_8222"
"50609" "3_internal_11592" "14_internal_6080"
"49748" "3_internal_13258" "12_internal_9321"
"34444" "1_internal_16768" "9_internal_7427"
"26606" "15_internal_7601" "20_internal_5441"
"21128" "13_internal_4067" "17_internal_7958"
"5013" "11_internal_9044" "14_internal_8104"
"11275" "1_internal_16974" "15_internal_6101"
"39577" "2_internal_18937" "16_internal_6534"
"29666" "1_internal_17272" "6_internal_14181"
"36423" "2_internal_15137" "11_internal_8461"
"32992" "1_internal_24712" "8_internal_8145"
"51021" "3_internal_11474" "15_internal_6210"
"4243" "11_internal_11726" "12_internal_8734"
"82054" "9_internal_6958" "10_internal_8834"
"75276" "7_internal_12450" "14_internal_6201"
"4404" "11_internal_9567" "12_internal_10086"
"83827" "9_internal_7345" "18_internal_3209"
"45397" "2_internal_13718" "5_internal_8466"
"29652" "1_internal_19135" "6_internal_10351"
"41749" "2_internal_16199" "20_internal_5704"
"36454" "2_internal_15603" "11_internal_8390"
"46771" "2_internal_13730" "7_internal_12592"
"65446" "5_internal_9842" "19_internal_8675"
"48235" "2_internal_14034" "9_internal_7504"
"9689" "1_internal_20280" "12_internal_10453"
"61181" "4_internal_7640" "6_internal_10295"
"51420" "3_internal_14188" "16_internal_5920"
"76808" "7_internal_9166" "20_internal_7068"
"25281" "1_internal_18767" "4_internal_7304"
"25353" "1_internal_16848" "4_internal_7614"
"36994" "2_internal_14435" "12_internal_9107"
"34632" "20_internal_7161" "21_internal_3043"
"43353" "2_internal_21010" "3_internal_12954"
"49411" "3_internal_11807" "11_internal_9414"
"66823" "5_internal_9340" "7_internal_8418"
"22636" "1_internal_16888" "3_internal_11767"
"11959" "1_internal_16523" "16_internal_6013"
"26710" "15_internal_5849" "21_internal_2716"
"52852" "3_internal_12838" "20_internal_4826"
"68361" "6_internal_9921" "11_internal_8044"
"21251" "13_internal_4148" "17_internal_7914"
"61254" "4_internal_8073" "7_internal_10406"
"71853" "6_internal_10770" "20_internal_5542"
"81898" "9_internal_7427" "10_internal_8356"
"3480" "1_internal_20113" "10_internal_9514"
"61751" "4_internal_8049" "8_internal_6905"
"72467" "6_internal_13195" "22_internal_3362"
"34372" "1_internal_25572" "9_internal_8241"
"61836" "4_internal_9622" "8_internal_7275"
"58075" "4_internal_10036" "13_internal_4118"
"563" "10_internal_8232" "12_internal_12899"
"23625" "14_internal_5664" "17_internal_8556"
"81290" "8_internal_8562" "21_internal_2668"
"5355" "11_internal_8556" "15_internal_6146"
"47552" "2_internal_16068" "8_internal_8779"
"58745" "4_internal_7831" "16_internal_8921"
"69498" "6_internal_10556" "13_internal_6179"
"60884" "4_internal_7949" "6_internal_14884"
"68891" "6_internal_10736" "12_internal_10760"
"21949" "1_internal_16455" "3_internal_12686"
"47554" "2_internal_17621" "8_internal_9030"
"4449" "11_internal_7625" "12_internal_9203"
"7708" "1_internal_16440" "11_internal_7737"
"1823" "10_internal_9074" "16_internal_6669"
"11298" "1_internal_16425" "15_internal_6182"
"8166" "11_internal_7842" "20_internal_4785"
"16885" "12_internal_10603" "19_internal_7587"
"10536" "1_internal_16688" "14_internal_6109"
"49116" "3_internal_12962" "11_internal_7910"
"18644" "1_internal_17086" "22_internal_3997"
"70148" "6_internal_10736" "15_internal_5737"
"84345" "9_internal_7246" "20_internal_5211"
"56531" "3_internal_11672" "9_internal_7787"
"21952" "1_internal_16455" "3_internal_10963"
"316" "10_internal_8321" "11_internal_8397"
"39541" "2_internal_13043" "16_internal_6605"
"73213" "6_internal_10634" "8_internal_8351"
"19006" "1_internal_22206" "2_internal_15813"
"70071" "6_internal_14181" "14_internal_6720"
"38527" "2_internal_13894" "14_internal_6736"
"67750" "5_internal_13039" "9_internal_7581"
"68397" "6_internal_10581" "11_internal_8003"
"65366" "5_internal_8477" "19_internal_9763"
"1849" "10_internal_10795" "17_internal_9198"
"3394" "1_internal_20684" "10_internal_10884"
"3075" "10_internal_11963" "21_internal_2756"
"7512" "1_internal_17391" "11_internal_7635"
"4242" "11_internal_8222" "12_internal_8693"
"42732" "2_internal_15006" "22_internal_3517"
"29970" "17_internal_9195" "18_internal_3210"
"81057" "8_internal_7945" "20_internal_5790"
"1133" "10_internal_8422" "14_internal_6673"
"79543" "8_internal_7499" "14_internal_5887"
"40492" "2_internal_15873" "18_internal_4493"
"51324" "3_internal_14538" "16_internal_7499"
"31568" "1_internal_18344" "7_internal_9020"
"18800" "1_internal_17155" "22_internal_3485"
"46905" "2_internal_14506" "7_internal_8092"
"62510" "5_internal_8593" "10_internal_7786"
"47011" "2_internal_13409" "7_internal_9435"
"55349" "3_internal_11271" "7_internal_8505"
"78358" "8_internal_9562" "11_internal_9115"
"66022" "5_internal_9321" "21_internal_2756"
"5800" "11_internal_7924" "16_internal_6138"
"36368" "2_internal_14060" "11_internal_8186"
"22245" "1_internal_18037" "3_internal_11879"
"38273" "2_internal_18217" "14_internal_6551"
"84309" "9_internal_7996" "20_internal_4702"
"31784" "1_internal_18060" "7_internal_8757"
"3682" "1_internal_18843" "10_internal_9327"
"7261" "1_internal_16421" "11_internal_9342"
"54710" "3_internal_12385" "6_internal_13468"
"38695" "2_internal_14410" "15_internal_6051"
"60398" "4_internal_9693" "5_internal_11661"
"61053" "4_internal_7245" "6_internal_10743"
"6613" "11_internal_7890" "19_internal_6153"
"38309" "2_internal_17047" "14_internal_6230"
"83470" "9_internal_6934" "16_internal_8897"
"28597" "16_internal_7197" "21_internal_2845"
"889" "10_internal_8925" "13_internal_6075"
"27166" "1_internal_16947" "5_internal_10515"
"15232" "12_internal_9831" "14_internal_5459"
"45603" "2_internal_14814" "6_internal_10917"
"5503" "11_internal_7877" "15_internal_5842"
"83147" "9_internal_8017" "15_internal_6304"
"41036" "2_internal_14803" "19_internal_7426"
"32278" "18_internal_4880" "21_internal_2377"
"48406" "2_internal_16673" "9_internal_7680"
"52901" "3_internal_11835" "20_internal_7249"
"74228" "7_internal_8888" "11_internal_7856"
"55791" "3_internal_13987" "7_internal_9719"
"49752" "3_internal_13258" "12_internal_8639"
"57308" "4_internal_7932" "11_internal_7860"
"15215" "12_internal_8617" "14_internal_5443"
"132" "10_internal_8996" "11_internal_8324"
"2306" "10_internal_8618" "18_internal_3339"
"61685" "4_internal_7625" "8_internal_10778"
"32492" "1_internal_18342" "8_internal_7036"
"41323" "2_internal_16290" "19_internal_6414"
"12226" "1_internal_18342" "17_internal_8959"
"32754" "1_internal_16974" "8_internal_7555"
"38201" "2_internal_14567" "14_internal_6265"
"72822" "6_internal_10840" "7_internal_11652"
"68222" "6_internal_10514" "10_internal_8417"
"78486" "8_internal_10254" "11_internal_11695"
"22318" "1_internal_18231" "3_internal_11323"
"13284" "1_internal_17386" "18_internal_3029"
"66227" "5_internal_8777" "22_internal_3362"
"11390" "1_internal_16587" "15_internal_6182"
"31674" "1_internal_18701" "7_internal_9552"
"17000" "12_internal_8949" "19_internal_6274"
"31193" "17_internal_8809" "22_internal_3503"
"48196" "2_internal_18839" "9_internal_9165"
"29648" "1_internal_16768" "6_internal_11531"
"84431" "9_internal_6962" "21_internal_2454"
"16970" "12_internal_11536" "19_internal_6035"
"55919" "3_internal_12011" "8_internal_7041"
"18717" "1_internal_17660" "22_internal_3496"
"49800" "3_internal_11595" "12_internal_12899"
"62772" "5_internal_8530" "11_internal_11925"
"29984" "17_internal_8740" "18_internal_3141"
"80679" "8_internal_7245" "19_internal_6125"
"60713" "4_internal_8442" "5_internal_9440"
"32141" "18_internal_3165" "19_internal_6689"
"20526" "1_internal_20749" "2_internal_15423"
"49251" "3_internal_11670" "11_internal_9814"
"82846" "9_internal_8151" "13_internal_4159"
"8981" "1_internal_20387" "12_internal_9832"
"47145" "2_internal_17371" "8_internal_7875"
"61111" "4_internal_7844" "6_internal_10141"
"44405" "2_internal_18430" "4_internal_9393"
"56527" "3_internal_12171" "9_internal_8405"
"45036" "2_internal_16495" "5_internal_8663"
"20723" "13_internal_5377" "14_internal_7466"
"18508" "12_internal_9011" "22_internal_3416"
"69539" "6_internal_10412" "13_internal_3836"
"53610" "3_internal_12374" "4_internal_9029"
"83164" "9_internal_7308" "15_internal_5737"
"14796" "12_internal_10878" "13_internal_4978"
"6158" "11_internal_7844" "17_internal_9048"
"68576" "6_internal_13936" "11_internal_8098"
"39474" "2_internal_14371" "16_internal_7197"
"13841" "1_internal_16052" "19_internal_6734"
"67998" "6_internal_10358" "10_internal_10402"
"62025" "4_internal_8267" "9_internal_7917"
"68370" "6_internal_9867" "11_internal_7692"
"79292" "8_internal_8422" "14_internal_5918"
"73804" "7_internal_9994" "10_internal_11503"
"50067" "3_internal_12445" "12_internal_9363"
"74684" "7_internal_8536" "12_internal_9057"
"28755" "16_internal_6757" "22_internal_3328"
"22615" "1_internal_16440" "3_internal_11279"
"8795" "1_internal_18511" "12_internal_8847"
"83785" "9_internal_7874" "17_internal_11209"
"79252" "8_internal_8333" "13_internal_4665"
"38687" "2_internal_16582" "15_internal_5935"
"27772" "1_internal_18061" "5_internal_8263"
"65549" "5_internal_8304" "19_internal_7026"
"49240" "3_internal_11770" "11_internal_7844"
"25964" "15_internal_7365" "17_internal_11082"
